Subnum,nowblock,nowblocktype,nowtrial,ind_up_color,test_color,testspeed,keypress,opposite_to_ind_response,RT,sospeed
10,11,1,31,0,0,-4.00E-01,0,0,2.547,1
10,11,1,32,0,1,4.00E-01,1,0,1.167,1
10,11,1,33,0,0,-2.00E-01,1,1,0.707,2
10,11,1,34,0,1,-4.00E-01,0,1,1.161,5
10,11,1,35,0,0,4.00E-01,0,0,1.565,5
10,11,1,36,0,0,0,1,1,2.625,3
10,11,1,37,0,1,-2.00E-01,0,1,1.377,4
10,11,1,38,0,0,4.00E-01,0,0,0.851,5
10,11,1,39,0,1,-2.00E-01,0,1,1.149,4
10,11,1,40,0,0,-2.00E-01,0,0,2.314,2
10,12,1,1,0,0,-4.00E-01,1,1,2.165,1
10,12,1,2,0,1,-4.00E-01,1,0,0.903,5
10,12,1,3,0,1,0,1,0,3.847,3
10,12,1,4,0,0,2.00E-01,1,1,1.229,4
10,12,1,5,0,1,4.00E-01,0,1,1.134,1
10,12,1,6,0,1,0,1,0,1.612,3
10,12,1,7,0,1,2.00E-01,0,1,1.67,2
10,12,1,8,0,1,-4.00E-01,1,0,0.981,5
10,12,1,9,0,0,4.00E-01,1,1,0.768,5
10,12,1,10,0,0,4.00E-01,1,1,0.613,5
10,12,1,11,0,1,0,0,1,1.174,3
10,12,1,12,0,1,2.00E-01,1,0,0.859,2
10,12,1,13,0,1,4.00E-01,1,0,1.115,1
10,12,1,14,0,0,-4.00E-01,0,0,0.962,1
10,12,1,15,0,0,-2.00E-01,0,0,1.005,2
10,12,1,16,0,1,-2.00E-01,1,0,0.872,4
10,12,1,17,0,0,2.00E-01,0,0,0.552,4
10,12,1,18,0,0,0,1,1,0.845,3
10,12,1,19,0,1,2.00E-01,1,0,0.725,2
10,12,1,20,0,0,-4.00E-01,0,0,0.612,1
10,12,1,21,0,0,-4.00E-01,1,1,0.574,1
10,12,1,22,0,1,-2.00E-01,1,0,1.569,4
10,12,1,23,0,1,-2.00E-01,0,1,0.678,4
10,12,1,24,0,1,0,1,0,2.797,3
10,12,1,25,0,0,4.00E-01,0,0,0.639,5
10,12,1,26,0,1,4.00E-01,1,0,1.208,1
10,12,1,27,0,0,0,1,1,1.73,3
10,12,1,28,0,0,4.00E-01,1,1,0.719,5
10,12,1,29,0,1,4.00E-01,1,0,0.876,1
10,12,1,30,0,0,-2.00E-01,1,1,1.069,2
10,12,1,31,0,0,0,0,0,2.605,3
10,12,1,32,0,0,-2.00E-01,0,0,1.502,2
10,12,1,33,0,0,2.00E-01,0,0,0.996,4
10,12,1,34,0,0,0,0,0,1.151,3
10,12,1,35,0,0,-2.00E-01,0,0,2.41,2
10,12,1,36,0,1,-2.00E-01,1,0,1.3,4
10,12,1,37,0,1,-4.00E-01,0,1,2.035,5
10,12,1,38,0,1,-4.00E-01,1,0,2.34,5
10,12,1,39,0,0,2.00E-01,1,1,1.071,4
10,12,1,40,0,1,2.00E-01,0,1,1.079,2
10,13,2,1,1,0,0,1,0,1.244,3
10,13,2,2,1,1,-2.00E-01,0,0,0.891,2
10,13,2,3,1,0,-2.00E-01,0,1,0.867,4
10,13,2,4,1,1,-4.00E-01,1,1,1.38,1
10,13,2,5,1,0,0,1,0,1.295,3
10,13,2,6,1,0,-4.00E-01,0,1,0.725,5
10,13,2,7,1,0,-4.00E-01,0,1,1.171,5
10,13,2,8,1,0,-4.00E-01,0,1,1.023,5
10,13,2,9,1,0,4.00E-01,0,1,1.256,1
10,13,2,10,1,1,4.00E-01,0,0,2.064,5
10,13,2,11,1,1,4.00E-01,1,1,1.199,5
10,13,2,12,1,1,0,0,0,0.786,3
10,13,2,13,1,1,-2.00E-01,1,1,3.356,2
10,13,2,14,1,0,4.00E-01,0,1,0.888,1
10,13,2,15,1,1,-4.00E-01,0,0,2.07,1
10,13,2,16,1,1,-4.00E-01,1,1,1.117,1
10,13,2,17,1,1,2.00E-01,0,0,0.939,4
10,13,2,18,1,1,4.00E-01,0,0,0.801,5
10,13,2,19,1,1,-4.00E-01,0,0,1.893,1
10,13,2,20,1,1,2.00E-01,0,0,0.979,4
10,13,2,21,1,0,0,0,1,1.119,3
10,13,2,22,1,0,0,0,1,1.974,3
10,13,2,23,1,0,2.00E-01,0,1,1.088,2
10,13,2,24,1,1,4.00E-01,0,0,1.575,5
10,13,2,25,1,1,-2.00E-01,1,1,1.618,2
10,13,2,26,1,0,2.00E-01,0,1,0.924,2
10,13,2,27,1,1,-2.00E-01,0,0,2.193,2
10,13,2,28,1,0,-2.00E-01,0,1,1.155,4
10,13,2,29,1,0,-2.00E-01,0,1,5.687,4
10,13,2,30,1,0,-4.00E-01,0,1,1.395,5
10,13,2,31,1,1,2.00E-01,1,1,0.812,4
10,13,2,32,1,0,-2.00E-01,1,0,1.65,4
10,13,2,33,1,1,0,1,1,1.003,3
10,13,2,34,1,0,4.00E-01,0,1,0.604,1
10,13,2,35,1,1,0,0,0,0.64,3
10,13,2,36,1,0,2.00E-01,0,1,0.641,2
10,13,2,37,1,0,2.00E-01,0,1,0.938,2
10,13,2,38,1,1,0,0,0,1.454,3
10,13,2,39,1,1,2.00E-01,0,0,0.791,4
10,13,2,40,1,0,4.00E-01,1,0,2.882,1
10,14,2,1,1,0,0,0,1,0.753,3
10,14,2,2,1,1,-2.00E-01,1,1,2.565,2
10,14,2,3,1,0,4.00E-01,0,1,1.759,1
10,14,2,4,1,0,-2.00E-01,1,0,1.204,4
10,14,2,5,1,1,2.00E-01,0,0,2.23,4
10,14,2,6,1,1,0,1,1,4.455,3
10,14,2,7,1,0,2.00E-01,0,1,1.956,2
10,14,2,8,1,0,-4.00E-01,1,0,1.792,5
10,14,2,9,1,1,-4.00E-01,0,0,1.386,1
10,14,2,10,1,0,-4.00E-01,1,0,1.316,5
10,14,2,11,1,0,-4.00E-01,1,0,2.099,5
10,14,2,12,1,0,0,1,0,0.985,3
10,14,2,13,1,1,0,0,0,0.716,3
10,14,2,14,1,1,-2.00E-01,1,1,1.355,2
10,14,2,15,1,0,2.00E-01,0,1,1.207,2
10,14,2,16,1,0,4.00E-01,0,1,0.825,1
10,14,2,17,1,1,-2.00E-01,1,1,3.929,2
10,14,2,18,1,1,0,1,1,1.069,3
10,14,2,19,1,0,2.00E-01,0,1,1.286,2
10,14,2,20,1,1,4.00E-01,1,1,1.064,5
10,14,2,21,1,0,2.00E-01,0,1,2.009,2
10,14,2,22,1,0,-2.00E-01,0,1,1.298,4
10,14,2,23,1,1,2.00E-01,1,1,1.72,4
10,14,2,24,1,1,4.00E-01,0,0,1.004,5
10,14,2,25,1,1,-2.00E-01,0,0,5.184,2
10,14,2,26,1,0,-4.00E-01,1,0,1.6,5
10,14,2,27,1,1,-4.00E-01,0,0,1.377,1
10,14,2,28,1,1,-4.00E-01,1,1,2.165,1
10,14,2,29,1,0,-2.00E-01,1,0,1.319,4
10,14,2,30,1,0,4.00E-01,1,0,1.574,1
10,14,2,31,1,0,-2.00E-01,1,0,2.569,4
10,14,2,32,1,1,4.00E-01,0,0,0.604,5
10,14,2,33,1,1,2.00E-01,0,0,1.742,4
10,14,2,34,1,1,4.00E-01,0,0,1.202,5
10,14,2,35,1,0,4.00E-01,0,1,1.213,1
10,14,2,36,1,1,2.00E-01,1,1,2.679,4
10,14,2,37,1,0,0,0,1,0.7,3
10,14,2,38,1,0,0,0,1,2.067,3
10,14,2,39,1,1,-4.00E-01,1,1,1.572,1
10,14,2,40,1,1,0,1,1,1.295,3
10,15,2,1,1,1,4.00E-01,0,0,2.551,5
10,15,2,2,1,0,-2.00E-01,1,0,10.536,4
10,15,2,3,1,1,-2.00E-01,1,1,1.271,2
10,15,2,4,1,0,4.00E-01,1,0,1.071,1
10,15,2,5,1,1,-2.00E-01,1,1,1.11,2
10,15,2,6,1,1,-4.00E-01,1,1,1.763,1
10,15,2,7,1,0,-4.00E-01,1,0,1.088,5
10,15,2,8,1,1,0,1,1,2.629,3
10,15,2,9,1,1,0,0,0,1.022,3
10,15,2,10,1,0,0,0,1,1.84,3
10,15,2,11,1,1,4.00E-01,1,1,1.216,5
10,15,2,12,1,1,0,1,1,1.898,3
10,15,2,13,1,1,0,1,1,0.729,3
10,15,2,14,1,1,2.00E-01,1,1,1.526,4
10,15,2,15,1,1,2.00E-01,1,1,1.843,4
10,15,2,16,1,0,0,1,0,1.835,3
10,15,2,17,1,0,4.00E-01,1,0,1.012,1
10,15,2,18,1,0,-4.00E-01,1,0,3.063,5
10,15,2,19,1,1,-4.00E-01,0,0,3.701,1
10,15,2,20,1,0,2.00E-01,0,1,0.858,2
10,15,2,21,1,0,-2.00E-01,1,0,1.09,4
10,15,2,22,1,0,-2.00E-01,1,0,1.184,4
10,15,2,23,1,0,0,0,1,1.524,3
10,15,2,24,1,0,0,1,0,0.536,3
10,15,2,25,1,1,4.00E-01,0,0,1.406,5
10,15,2,26,1,1,2.00E-01,1,1,0.896,4
10,15,2,27,1,0,-4.00E-01,1,0,1.383,5
10,15,2,28,1,1,-2.00E-01,1,1,0.475,2
10,15,2,29,1,1,2.00E-01,1,1,1.282,4
10,15,2,30,1,1,4.00E-01,1,1,1.041,5
10,15,2,31,1,0,2.00E-01,1,0,0.867,2
10,15,2,32,1,0,4.00E-01,1,0,2.611,1
10,15,2,33,1,1,-4.00E-01,0,0,1.828,1
10,15,2,34,1,1,-4.00E-01,1,1,0.828,1
10,15,2,35,1,0,4.00E-01,1,0,0.854,1
10,15,2,36,1,1,-2.00E-01,1,1,0.742,2
10,15,2,37,1,0,2.00E-01,1,0,1.044,2
10,15,2,38,1,0,-2.00E-01,1,0,1.78,4
10,15,2,39,1,0,-4.00E-01,1,0,1.639,5
10,15,2,40,1,0,2.00E-01,1,0,1.104,2
10,16,2,1,1,0,2.00E-01,0,1,0.811,2
10,16,2,2,1,0,-4.00E-01,0,1,0.861,5
10,16,2,3,1,0,-2.00E-01,0,1,1.302,4
10,16,2,4,1,1,2.00E-01,0,0,1.653,4
10,16,2,5,1,1,2.00E-01,1,1,0.876,4
10,16,2,6,1,1,0,1,1,1.228,3
10,16,2,7,1,1,0,1,1,1.181,3
10,16,2,8,1,0,0,0,1,1.504,3
10,16,2,9,1,0,-4.00E-01,0,1,3.167,5
10,16,2,10,1,0,4.00E-01,0,1,2.001,1
10,16,2,11,1,0,0,1,0,1.403,3
10,16,2,12,1,0,4.00E-01,1,0,0.716,1
10,16,2,13,1,1,4.00E-01,1,1,1.155,5
10,16,2,14,1,1,-2.00E-01,1,1,0.752,2
10,16,2,15,1,0,0,1,0,0.853,3
10,16,2,16,1,0,-2.00E-01,0,1,1.366,4
10,16,2,17,1,1,2.00E-01,1,1,0.986,4
10,16,2,18,1,1,4.00E-01,1,1,1.006,5
10,16,2,19,1,1,-2.00E-01,0,0,2.656,2
10,16,2,20,1,0,-4.00E-01,1,0,1.102,5
10,16,2,21,1,0,-2.00E-01,1,0,1.758,4
10,16,2,22,1,1,-2.00E-01,1,1,1.161,2
10,16,2,23,1,1,0,1,1,1.557,3
10,16,2,24,1,1,-4.00E-01,1,1,1.841,1
10,16,2,25,1,0,0,1,0,1.193,3
10,16,2,26,1,0,2.00E-01,0,1,2.203,2
10,16,2,27,1,1,-2.00E-01,1,1,3.085,2
10,16,2,28,1,1,-4.00E-01,1,1,2.355,1
10,16,2,29,1,0,-2.00E-01,1,0,1.462,4
10,16,2,30,1,0,2.00E-01,0,1,1.741,2
10,16,2,31,1,1,4.00E-01,1,1,1.811,5
10,16,2,32,1,0,-4.00E-01,1,0,1.572,5
10,16,2,33,1,0,4.00E-01,0,1,1.231,1
10,16,2,34,1,1,4.00E-01,1,1,2.801,5
10,16,2,35,1,1,2.00E-01,0,0,1.786,4
10,16,2,36,1,1,0,0,0,2.509,3
10,16,2,37,1,0,2.00E-01,1,0,1.85,2
10,16,2,38,1,1,-4.00E-01,1,1,0.986,1
10,16,2,39,1,1,-4.00E-01,1,1,1.006,1
10,16,2,40,1,0,4.00E-01,1,0,2.295,1
10,17,2,1,1,1,2.00E-01,0,0,0.857,4
10,17,2,2,1,1,4.00E-01,0,0,1.209,5
10,17,2,3,1,0,-4.00E-01,1,0,0.915,5
10,17,2,4,1,0,4.00E-01,1,0,0.657,1
10,17,2,5,1,0,-2.00E-01,1,0,0.842,4
10,17,2,6,1,1,2.00E-01,1,1,2.377,4
10,17,2,7,1,1,-2.00E-01,1,1,3.901,2
10,17,2,8,1,1,4.00E-01,0,0,1.241,5
10,17,2,9,1,0,4.00E-01,1,0,1.427,1
10,17,2,10,1,0,2.00E-01,1,0,1.523,2
10,17,2,11,1,0,-2.00E-01,1,0,2.713,4
10,17,2,12,1,0,-4.00E-01,0,1,1.029,5
10,17,2,13,1,0,-2.00E-01,1,0,0.967,4
10,17,2,14,1,1,2.00E-01,1,1,1.211,4
10,17,2,15,1,0,2.00E-01,1,0,1.621,2
10,17,2,16,1,1,-2.00E-01,1,1,2.366,2
10,17,2,17,1,0,4.00E-01,1,0,1.57,1
10,17,2,18,1,1,0,1,1,1.132,3
10,17,2,19,1,0,0,1,0,1.218,3
10,17,2,20,1,0,-4.00E-01,0,1,1.588,5
10,17,2,21,1,1,4.00E-01,0,0,1.197,5
10,17,2,22,1,1,-4.00E-01,1,1,1.633,1
10,17,2,23,1,0,4.00E-01,1,0,0.706,1
10,17,2,24,1,1,-4.00E-01,1,1,1.039,1
10,17,2,25,1,1,-2.00E-01,1,1,0.953,2
10,17,2,26,1,0,-2.00E-01,1,0,0.806,4
10,17,2,27,1,0,2.00E-01,0,1,1.191,2
10,17,2,28,1,0,0,0,1,1.138,3
10,17,2,29,1,1,-2.00E-01,1,1,1.991,2
10,17,2,30,1,1,-4.00E-01,0,0,0.818,1
10,17,2,31,1,1,-4.00E-01,0,0,0.732,1
10,17,2,32,1,1,0,0,0,1.794,3
10,17,2,33,1,0,-4.00E-01,0,1,2.124,5
10,17,2,34,1,1,0,0,0,3.008,3
10,17,2,35,1,0,0,0,1,1.865,3
10,17,2,36,1,1,2.00E-01,0,0,3.064,4
10,17,2,37,1,0,0,1,0,0.855,3
10,17,2,38,1,1,0,0,0,0.903,3
10,17,2,39,1,0,2.00E-01,0,1,1.047,2
10,17,2,40,1,1,4.00E-01,0,0,1.014,5
10,18,2,1,1,1,0,0,0,0.796,3
10,18,2,2,1,0,-2.00E-01,1,0,0.991,4
10,18,2,3,1,1,4.00E-01,0,0,0.634,5
10,18,2,4,1,0,0,0,1,1.732,3
10,18,2,5,1,1,-2.00E-01,0,0,1.281,2
10,18,2,6,1,0,0,0,1,1.223,3
10,18,2,7,1,0,2.00E-01,0,1,1.066,2
10,18,2,8,1,0,4.00E-01,0,1,2.698,1
10,18,2,9,1,0,-4.00E-01,1,0,2.511,5
10,18,2,10,1,0,2.00E-01,0,1,1.196,2
10,18,2,11,1,1,-4.00E-01,1,1,1.528,1
10,18,2,12,1,0,0,0,1,1.556,3
10,18,2,13,1,0,-2.00E-01,1,0,1.184,4
10,18,2,14,1,1,4.00E-01,1,1,1.619,5
10,18,2,15,1,1,4.00E-01,1,1,1.901,5
10,18,2,16,1,0,0,0,1,1.347,3
10,18,2,17,1,1,2.00E-01,0,0,0.816,4
10,18,2,18,1,1,0,1,1,1.058,3
10,18,2,19,1,0,4.00E-01,1,0,0.914,1
10,18,2,20,1,0,-4.00E-01,1,0,1.456,5
10,18,2,21,1,0,-2.00E-01,1,0,2.071,4
10,18,2,22,1,0,2.00E-01,1,0,1.023,2
10,18,2,23,1,1,2.00E-01,0,0,0.783,4
10,18,2,24,1,0,2.00E-01,0,1,2.523,2
10,18,2,25,1,1,-4.00E-01,1,1,1.487,1
10,18,2,26,1,1,-4.00E-01,0,0,1.149,1
10,18,2,27,1,1,-4.00E-01,1,1,1.228,1
10,18,2,28,1,1,2.00E-01,0,0,0.897,4
10,18,2,29,1,0,-4.00E-01,1,0,0.984,5
10,18,2,30,1,1,4.00E-01,0,0,1.874,5
10,18,2,31,1,0,4.00E-01,0,1,3.107,1
10,18,2,32,1,0,4.00E-01,0,1,0.871,1
10,18,2,33,1,0,-4.00E-01,1,0,0.895,5
10,18,2,34,1,1,-2.00E-01,1,1,0.741,2
10,18,2,35,1,1,-2.00E-01,1,1,2.234,2
10,18,2,36,1,1,0,0,0,1.395,3
10,18,2,37,1,1,-2.00E-01,0,0,3.326,2
10,18,2,38,1,1,2.00E-01,0,0,1.873,4
10,18,2,39,1,0,-2.00E-01,1,0,2.784,4
10,18,2,40,1,1,0,1,1,1.074,3
10,19,1,1,0,0,2.00E-01,1,1,1.952,4
10,19,1,2,0,1,-2.00E-01,0,1,1.044,4
10,19,1,3,0,0,-4.00E-01,1,1,3.804,1
10,19,1,4,0,0,0,0,0,1.813,3
10,19,1,5,0,1,0,1,0,1.734,3
10,19,1,6,0,0,-2.00E-01,1,1,1.474,2
10,19,1,7,0,1,-4.00E-01,1,0,0.93,5
10,19,1,8,0,1,0,1,0,1.232,3
10,19,1,9,0,0,2.00E-01,0,0,1.569,4
10,19,1,10,0,0,-4.00E-01,0,0,1.381,1
10,19,1,11,0,1,-4.00E-01,0,1,1.895,5
10,19,1,12,0,0,0,0,0,0.99,3
10,19,1,13,0,0,-2.00E-01,0,0,1.688,2
10,19,1,14,0,1,-2.00E-01,0,1,1.504,4
10,19,1,15,0,1,0,0,1,1.494,3
10,19,1,16,0,1,4.00E-01,1,0,3.772,1
10,19,1,17,0,0,2.00E-01,0,0,1.782,4
10,19,1,18,0,1,4.00E-01,0,1,2.576,1
10,19,1,19,0,1,2.00E-01,0,1,1.219,2
10,19,1,20,0,1,2.00E-01,1,0,1.389,2
10,19,1,21,0,0,0,1,1,2.512,3
10,19,1,22,0,1,-2.00E-01,0,1,1.26,4
10,19,1,23,0,0,4.00E-01,1,1,2.14,5
10,19,1,24,0,0,0,0,0,1.4,3
10,19,1,25,0,1,4.00E-01,1,0,1.21,1
10,19,1,26,0,1,2.00E-01,1,0,2.156,2
10,19,1,27,0,1,-4.00E-01,0,1,1.935,5
10,19,1,28,0,0,-4.00E-01,0,0,2.228,1
10,19,1,29,0,0,-4.00E-01,1,1,1.189,1
10,19,1,30,0,0,-2.00E-01,0,0,2.022,2
10,19,1,31,0,0,-2.00E-01,0,0,1.623,2
10,19,1,32,0,1,-4.00E-01,0,1,1.465,5
10,19,1,33,0,1,2.00E-01,0,1,6.529,2
10,19,1,34,0,0,4.00E-01,1,1,0.714,5
10,19,1,35,0,1,-2.00E-01,1,0,1.056,4
10,19,1,36,0,0,2.00E-01,0,0,0.672,4
10,19,1,37,0,0,4.00E-01,1,1,0.657,5
10,19,1,38,0,0,4.00E-01,0,0,0.913,5
10,19,1,39,0,1,0,1,0,0.847,3
10,19,1,40,0,1,4.00E-01,1,0,1.736,1
10,20,2,1,1,1,-2.00E-01,0,0,1.457,2
10,20,2,2,1,0,-2.00E-01,0,1,1.016,4
10,20,2,3,1,0,4.00E-01,1,0,0.97,1
10,20,2,4,1,0,-2.00E-01,0,1,0.997,4
10,20,2,5,1,0,4.00E-01,1,0,1.377,1
10,20,2,6,1,1,0,0,0,0.732,3
10,20,2,7,1,0,-4.00E-01,0,1,0.793,5
10,20,2,8,1,0,2.00E-01,1,0,0.893,2
10,20,2,9,1,0,0,1,0,2.028,3
10,20,2,10,1,0,2.00E-01,1,0,1.179,2
10,20,2,11,1,1,-4.00E-01,1,1,1.631,1
10,20,2,12,1,1,-4.00E-01,0,0,0.688,1
10,20,2,13,1,0,-4.00E-01,0,1,4.351,5
10,20,2,14,1,0,4.00E-01,1,0,1.058,1
10,20,2,15,1,1,4.00E-01,0,0,1.442,5
10,20,2,16,1,0,4.00E-01,1,0,1.546,1
10,20,2,17,1,1,2.00E-01,0,0,1.791,4
10,20,2,18,1,1,4.00E-01,0,0,1.257,5
10,20,2,19,1,0,-2.00E-01,0,1,1.832,4
10,20,2,20,1,1,0,0,0,0,3
10,20,2,21,1,1,-2.00E-01,1,1,1.173,2
10,20,2,22,1,1,-2.00E-01,0,0,1.392,2
10,20,2,23,1,0,0,1,0,2.37,3
10,20,2,24,1,1,4.00E-01,1,1,1.062,5
10,20,2,25,1,0,-4.00E-01,0,1,0.966,5
10,20,2,26,1,0,0,0,1,1.042,3
10,20,2,27,1,1,0,0,0,0.834,3
10,20,2,28,1,1,0,0,0,0.851,3
10,20,2,29,1,1,-4.00E-01,0,0,1.253,1
10,20,2,30,1,1,2.00E-01,0,0,1.006,4
10,20,2,31,1,0,0,0,1,1.08,3
10,20,2,32,1,1,-4.00E-01,1,1,1.607,1
10,20,2,33,1,0,-4.00E-01,1,0,0.882,5
10,20,2,34,1,1,2.00E-01,1,1,1.041,4
10,20,2,35,1,1,4.00E-01,1,1,1.29,5
10,20,2,36,1,1,2.00E-01,0,0,1.297,4
10,20,2,37,1,0,2.00E-01,1,0,1.351,2
10,20,2,38,1,0,2.00E-01,0,1,0.884,2
10,20,2,39,1,0,-2.00E-01,0,1,0.892,4
10,20,2,40,1,1,-2.00E-01,0,0,0.834,2
11,1,1,1,0,0,-4.00E-01,1,1,29.81,1
11,1,1,2,0,0,-4.00E-01,0,0,6.961,1
11,1,1,3,0,0,-2.00E-01,1,1,4.017,2
11,1,1,4,0,1,4.00E-01,1,0,1.545,1
11,1,1,5,0,0,4.00E-01,1,1,0.941,5
11,1,1,6,0,1,-2.00E-01,0,1,1.746,4
11,1,1,7,0,1,0,1,0,1.87,3
11,1,1,8,0,0,4.00E-01,1,1,2.286,5
11,1,1,9,0,1,2.00E-01,1,0,0.429,2
11,1,1,10,0,1,2.00E-01,1,0,0.542,2
11,1,1,11,0,0,2.00E-01,0,0,1.051,4
11,1,1,12,0,1,4.00E-01,1,0,1.188,1
11,1,1,13,0,0,0,1,1,3.591,3
11,1,1,14,0,1,-2.00E-01,0,1,1.992,4
11,1,1,15,0,0,0,1,1,0.818,3
11,1,1,16,0,0,-2.00E-01,1,1,0.724,2
11,1,1,17,0,1,-4.00E-01,0,1,0.45,5
11,1,1,18,0,1,2.00E-01,1,0,0.57,2
11,1,1,19,0,1,0,1,0,0.439,3
11,1,1,20,0,0,4.00E-01,1,1,1.576,5
11,1,1,21,0,0,0,0,0,0.564,3
11,1,1,22,0,0,-2.00E-01,1,1,0.662,2
11,1,1,23,0,1,-4.00E-01,0,1,0.48,5
11,1,1,24,0,1,0,1,0,0.56,3
11,1,1,25,0,0,4.00E-01,1,1,0.453,5
11,1,1,26,0,0,2.00E-01,1,1,0.47,4
11,1,1,27,0,1,4.00E-01,1,0,0.406,1
11,1,1,28,0,1,-2.00E-01,0,1,1.497,4
11,1,1,29,0,1,4.00E-01,1,0,0.351,1
11,1,1,30,0,1,-4.00E-01,0,1,0.421,5
11,1,1,31,0,0,2.00E-01,1,1,0.342,4
11,1,1,32,0,0,2.00E-01,1,1,0.355,4
11,1,1,33,0,0,-4.00E-01,0,0,0.312,1
11,1,1,34,0,1,2.00E-01,1,0,0.36,2
11,1,1,35,0,0,0,1,1,0.364,3
11,1,1,36,0,1,-4.00E-01,0,1,0.392,5
11,1,1,37,0,0,-2.00E-01,1,1,0.412,2
11,1,1,38,0,1,-2.00E-01,0,1,0.279,4
11,1,1,39,0,1,0,1,0,0.447,3
11,1,1,40,0,0,-4.00E-01,0,0,0.432,1
11,2,2,1,1,0,-2.00E-01,1,0,0.629,4
11,2,2,2,1,1,2.00E-01,1,1,0.575,4
11,2,2,3,1,0,0,0,1,0.674,3
11,2,2,4,1,1,4.00E-01,1,1,0.49,5
11,2,2,5,1,1,4.00E-01,1,1,0.409,5
11,2,2,6,1,0,2.00E-01,1,0,0.476,2
11,2,2,7,1,0,0,0,1,0.413,3
11,2,2,8,1,1,4.00E-01,1,1,0.303,5
11,2,2,9,1,1,0,1,1,0.462,3
11,2,2,10,1,0,-4.00E-01,0,1,0.295,5
11,2,2,11,1,0,0,1,0,0.398,3
11,2,2,12,1,1,0,0,0,0.418,3
11,2,2,13,1,0,-4.00E-01,0,1,0.388,5
11,2,2,14,1,1,2.00E-01,1,1,0.336,4
11,2,2,15,1,0,4.00E-01,1,0,0.285,1
11,2,2,16,1,0,-2.00E-01,0,1,0.325,4
11,2,2,17,1,1,2.00E-01,1,1,0.498,4
11,2,2,18,1,1,-2.00E-01,0,0,0.338,2
11,2,2,19,1,0,2.00E-01,1,0,0.552,2
11,2,2,20,1,1,0,1,1,0.429,3
11,2,2,21,1,1,-2.00E-01,0,0,0.431,2
11,2,2,22,1,0,4.00E-01,1,0,0.257,1
11,2,2,23,1,1,-4.00E-01,0,0,0.339,1
11,2,2,24,1,0,-4.00E-01,0,1,0.383,5
11,2,2,25,1,0,-4.00E-01,0,1,0.331,5
11,2,2,26,1,1,-4.00E-01,0,0,0.329,1
11,2,2,27,1,1,-4.00E-01,0,0,0.335,1
11,2,2,28,1,0,2.00E-01,1,0,0.373,2
11,2,2,29,1,0,2.00E-01,1,0,0.417,2
11,2,2,30,1,1,-4.00E-01,0,0,0.348,1
11,2,2,31,1,0,4.00E-01,1,0,0.809,1
11,2,2,32,1,1,0,1,1,0.94,3
11,2,2,33,1,0,0,1,0,1.12,3
11,2,2,34,1,0,-2.00E-01,0,1,0.349,4
11,2,2,35,1,1,4.00E-01,1,1,0.427,5
11,2,2,36,1,0,4.00E-01,1,0,0.477,1
11,2,2,37,1,1,-2.00E-01,1,1,0.733,2
11,2,2,38,1,1,-2.00E-01,0,0,0.387,2
11,2,2,39,1,0,-2.00E-01,1,0,1.582,4
11,2,2,40,1,1,2.00E-01,1,1,0.441,4
11,3,2,1,1,1,-4.00E-01,0,0,0.967,1
11,3,2,2,1,1,-4.00E-01,0,0,0.378,1
11,3,2,3,1,0,-2.00E-01,0,1,1.391,4
11,3,2,4,1,1,2.00E-01,1,1,0.354,4
11,3,2,5,1,0,2.00E-01,1,0,0.326,2
11,3,2,6,1,0,-4.00E-01,0,1,0.413,5
11,3,2,7,1,0,0,1,0,0.718,3
11,3,2,8,1,0,0,1,0,0.445,3
11,3,2,9,1,1,0,1,1,0.47,3
11,3,2,10,1,1,-2.00E-01,1,1,0.439,2
11,3,2,11,1,1,-2.00E-01,1,1,1.152,2
11,3,2,12,1,1,2.00E-01,1,1,0.316,4
11,3,2,13,1,0,-4.00E-01,0,1,0.299,5
11,3,2,14,1,1,2.00E-01,1,1,0.378,4
11,3,2,15,1,0,0,1,0,0.463,3
11,3,2,16,1,0,2.00E-01,1,0,0.543,2
11,3,2,17,1,0,-4.00E-01,0,1,0.291,5
11,3,2,18,1,1,4.00E-01,1,1,0.388,5
11,3,2,19,1,0,-4.00E-01,0,1,0.367,5
11,3,2,20,1,1,4.00E-01,1,1,0.309,5
11,3,2,21,1,0,-2.00E-01,0,1,0.353,4
11,3,2,22,1,0,-2.00E-01,1,0,0.36,4
11,3,2,23,1,0,-2.00E-01,0,1,0.468,4
11,3,2,24,1,0,4.00E-01,1,0,0.3,1
11,3,2,25,1,1,-2.00E-01,0,0,0.348,2
11,3,2,26,1,1,-2.00E-01,1,1,0.698,2
11,3,2,27,1,1,0,1,1,0.439,3
11,3,2,28,1,1,2.00E-01,1,1,0.394,4
11,3,2,29,1,0,4.00E-01,1,0,0.477,1
11,3,2,30,1,1,-4.00E-01,0,0,0.371,1
11,3,2,31,1,1,-4.00E-01,0,0,0.377,1
11,3,2,32,1,0,2.00E-01,1,0,0.237,2
11,3,2,33,1,0,2.00E-01,1,0,0.381,2
11,3,2,34,1,1,0,0,0,0.298,3
11,3,2,35,1,1,4.00E-01,1,1,0.338,5
11,3,2,36,1,1,0,1,1,0.55,3
11,3,2,37,1,1,4.00E-01,1,1,0.389,5
11,3,2,38,1,0,0,1,0,0.904,3
11,3,2,39,1,0,4.00E-01,1,0,0.383,1
11,3,2,40,1,0,4.00E-01,1,0,0.338,1
