Subnum,nowblock,nowblocktype,nowtrial,ind_up_color,test_color,testspeed,keypress,opposite_to_ind_response,RT,sospeed
8,3,2,3,1,0,-3.000000e-01,0,1,1.040,4
8,3,2,4,1,1,3.000000e-01,1,1,1.018,4
8,3,2,5,1,0,3.000000e-01,1,0,0.732,2
8,3,2,6,1,0,-6.000000e-01,0,1,0.778,5
8,3,2,7,1,0,0,1,0,0.903,3
8,3,2,8,1,0,0,1,0,0.590,3
8,3,2,9,1,1,0,1,1,1.121,3
8,3,2,10,1,1,-3.000000e-01,1,1,1.302,2
8,3,2,11,1,1,-3.000000e-01,0,0,1.134,2
8,3,2,12,1,1,3.000000e-01,1,1,0.907,4
8,3,2,13,1,0,-6.000000e-01,0,1,0.650,5
8,3,2,14,1,1,3.000000e-01,1,1,0.627,4
8,3,2,15,1,0,0,1,0,0.734,3
8,3,2,16,1,0,3.000000e-01,1,0,0.555,2
8,3,2,17,1,0,-6.000000e-01,0,1,0.721,5
8,3,2,18,1,1,6.000000e-01,1,1,0.543,5
8,3,2,19,1,0,-6.000000e-01,0,1,0.677,5
8,3,2,20,1,1,6.000000e-01,1,1,0.621,5
8,3,2,21,1,0,-3.000000e-01,0,1,0.695,4
8,3,2,22,1,0,-3.000000e-01,0,1,0.704,4
8,3,2,23,1,0,-3.000000e-01,0,1,1.151,4
8,3,2,24,1,0,6.000000e-01,1,0,0.556,1
8,3,2,25,1,1,-3.000000e-01,0,0,0.721,2
8,3,2,26,1,1,-3.000000e-01,0,0,0.807,2
8,3,2,27,1,1,0,0,0,2.722,3
8,3,2,28,1,1,3.000000e-01,1,1,0.783,4
8,3,2,29,1,0,6.000000e-01,1,0,0.635,1
8,3,2,30,1,1,-6.000000e-01,0,0,0.637,1
8,3,2,31,1,1,-6.000000e-01,0,0,0.622,1
8,3,2,32,1,0,3.000000e-01,1,0,0.537,2
8,3,2,33,1,0,3.000000e-01,1,0,0.606,2
8,3,2,34,1,1,0,0,0,1.594,3
8,3,2,35,1,1,6.000000e-01,1,1,0.613,5
8,3,2,36,1,1,0,0,0,0.896,3
8,3,2,37,1,1,6.000000e-01,1,1,0.624,5
8,3,2,38,1,0,0,1,0,0.834,3
8,3,2,39,1,0,6.000000e-01,1,0,0.724,1
8,3,2,40,1,0,6.000000e-01,1,0,0.602,1
8,4,2,1,1,0,0,0,1,3.351,3
8,4,2,2,1,0,-3.000000e-01,0,1,0.658,4
8,4,2,3,1,0,3.000000e-01,1,0,0.652,2
8,4,2,4,1,1,3.000000e-01,1,1,1.244,4
8,4,2,5,1,1,3.000000e-01,1,1,0.846,4
8,4,2,6,1,1,0,1,1,2.520,3
8,4,2,7,1,0,-6.000000e-01,0,1,0.709,5
8,4,2,8,1,1,3.000000e-01,1,1,1.091,4
8,4,2,9,1,1,0,0,0,2.419,3
8,4,2,10,1,1,-3.000000e-01,0,0,1.083,2
8,4,2,11,1,0,6.000000e-01,1,0,0.684,1
8,4,2,12,1,0,-6.000000e-01,0,1,0.700,5
8,4,2,13,1,0,-3.000000e-01,0,1,0.699,4
8,4,2,14,1,1,0,0,0,0.929,3
8,4,2,15,1,1,-6.000000e-01,0,0,0.640,1
8,4,2,16,1,1,-3.000000e-01,0,0,0.673,2
8,4,2,17,1,0,-6.000000e-01,0,1,0.674,5
8,4,2,18,1,1,6.000000e-01,1,1,0.579,5
8,4,2,19,1,1,6.000000e-01,1,1,0.639,5
8,4,2,20,1,1,6.000000e-01,1,1,0.593,5
8,4,2,21,1,0,6.000000e-01,1,0,0.700,1
8,4,2,22,1,0,3.000000e-01,1,0,0.643,2
8,4,2,23,1,0,-6.000000e-01,0,1,0.629,5
8,4,2,24,1,1,3.000000e-01,1,1,0.688,4
8,4,2,25,1,1,-6.000000e-01,0,0,0.630,1
8,4,2,26,1,0,-3.000000e-01,0,1,0.665,4
8,4,2,27,1,1,-3.000000e-01,0,0,0.641,2
8,4,2,28,1,1,0,0,0,0.755,3
8,4,2,29,1,0,-3.000000e-01,0,1,0.680,4
8,4,2,30,1,0,0,0,1,0.944,3
8,4,2,31,1,0,6.000000e-01,1,0,0.734,1
8,4,2,32,1,0,3.000000e-01,1,0,0.916,2
8,4,2,33,1,1,-6.000000e-01,0,0,0.793,1
8,4,2,34,1,0,0,1,0,1.437,3
8,4,2,35,1,1,-3.000000e-01,0,0,0.670,2
8,4,2,36,1,0,3.000000e-01,1,0,0.839,2
8,4,2,37,1,0,6.000000e-01,1,0,2.057,1
8,4,2,38,1,0,0,1,0,3.001,3
8,4,2,39,1,1,-6.000000e-01,0,0,0.738,1
8,4,2,40,1,1,6.000000e-01,1,1,0.655,5
8,5,1,1,0,1,6.000000e-01,1,0,2.278,1
8,5,1,2,0,1,3.000000e-01,1,0,3.414,2
8,5,1,3,0,0,6.000000e-01,1,1,0.742,5
8,5,1,4,0,1,-3.000000e-01,1,0,3.028,4
8,5,1,5,0,0,3.000000e-01,1,1,1.116,4
8,5,1,6,0,1,-3.000000e-01,0,1,1.403,4
8,5,1,7,0,1,3.000000e-01,0,1,3.789,2
8,5,1,8,0,0,0,1,1,1.686,3
8,5,1,9,0,1,0,1,0,3.085,3
8,5,1,10,0,0,-6.000000e-01,0,0,0.771,1
8,5,1,11,0,1,0,1,0,1.711,3
8,5,1,12,0,0,0,0,0,1.638,3
8,5,1,13,0,0,3.000000e-01,1,1,0.838,4
8,5,1,14,0,1,6.000000e-01,1,0,0.777,1
8,5,1,15,0,0,3.000000e-01,1,1,0.956,4
8,5,1,16,0,1,6.000000e-01,1,0,0.624,1
8,5,1,17,0,1,-6.000000e-01,0,1,0.723,5
8,5,1,18,0,0,-6.000000e-01,0,0,0.641,1
8,5,1,19,0,0,-6.000000e-01,0,0,0.699,1
8,5,1,20,0,0,6.000000e-01,1,1,0.674,5
8,5,1,21,0,0,-3.000000e-01,0,0,0.787,2
8,5,1,22,0,1,-6.000000e-01,0,1,0.742,5
8,5,1,23,0,0,-3.000000e-01,0,0,0.940,2
8,5,1,24,0,0,-6.000000e-01,0,0,0.713,1
8,5,1,25,0,1,-3.000000e-01,0,1,0.784,4
8,5,1,26,0,0,3.000000e-01,1,1,0.692,4
8,5,1,27,0,0,-3.000000e-01,1,1,2.044,2
8,5,1,28,0,0,0,1,1,1.068,3
8,5,1,29,0,1,0,0,1,2.156,3
8,5,1,30,0,0,6.000000e-01,1,1,0.608,5
8,5,1,31,0,1,6.000000e-01,1,0,0.659,1
8,5,1,32,0,0,-3.000000e-01,0,0,1.925,2
8,5,1,33,0,1,3.000000e-01,1,0,0.506,2
8,5,1,34,0,1,0,1,0,2.353,3
8,5,1,35,0,0,6.000000e-01,1,1,0.669,5
8,5,1,36,0,1,3.000000e-01,1,0,0.646,2
8,5,1,37,0,1,-3.000000e-01,0,1,1.832,4
8,5,1,38,0,1,-6.000000e-01,0,1,0.856,5
8,5,1,39,0,1,-6.000000e-01,0,1,0.721,5
8,5,1,40,0,0,0,0,0,1.743,3
8,6,1,1,0,0,6.000000e-01,1,1,1.058,5
8,6,1,2,0,0,-6.000000e-01,0,0,0.803,1
8,6,1,3,0,1,3.000000e-01,1,0,1.143,2
8,6,1,4,0,1,-6.000000e-01,0,1,0.899,5
8,6,1,5,0,1,-6.000000e-01,0,1,0.731,5
8,6,1,6,0,0,3.000000e-01,1,1,0.744,4
8,6,1,7,0,1,-3.000000e-01,0,1,1.150,4
8,6,1,8,0,0,0,1,1,1.651,3
8,6,1,9,0,1,-3.000000e-01,0,1,1.059,4
8,6,1,10,0,1,0,1,0,0.876,3
8,6,1,11,0,1,-3.000000e-01,0,1,1.277,4
8,6,1,12,0,0,-3.000000e-01,0,0,2.564,2
8,6,1,13,0,1,6.000000e-01,1,0,0.728,1
8,6,1,14,0,1,6.000000e-01,1,0,0.550,1
8,6,1,15,0,0,6.000000e-01,1,1,4.156,5
8,6,1,16,0,0,3.000000e-01,1,1,0.477,4
8,6,1,17,0,1,6.000000e-01,1,0,0.670,1
8,6,1,18,0,0,6.000000e-01,1,1,0.462,5
8,6,1,19,0,0,0,1,1,0.575,3
8,6,1,20,0,1,6.000000e-01,1,0,0.516,1
8,6,1,21,0,1,3.000000e-01,1,0,0.587,2
8,6,1,22,0,0,-3.000000e-01,0,0,1.150,2
8,6,1,23,0,0,-6.000000e-01,0,0,0.691,1
8,6,1,24,0,1,-3.000000e-01,0,1,0.731,4
8,6,1,25,0,1,3.000000e-01,1,0,0.664,2
8,6,1,26,0,1,0,1,0,0.657,3
8,6,1,27,0,1,0,1,0,0.818,3
8,6,1,28,0,0,6.000000e-01,1,1,0.604,5
8,6,1,29,0,0,-6.000000e-01,0,0,0.768,1
8,6,1,30,0,0,3.000000e-01,1,1,1.036,4
8,6,1,31,0,1,-6.000000e-01,0,1,0.886,5
8,6,1,32,0,0,-3.000000e-01,0,0,1.613,2
8,6,1,33,0,1,-6.000000e-01,0,1,0.696,5
8,6,1,34,0,0,-6.000000e-01,0,0,0.840,1
8,6,1,35,0,0,0,0,0,2.401,3
8,6,1,36,0,1,3.000000e-01,1,0,0.691,2
8,6,1,37,0,1,0,1,0,1.315,3
8,6,1,38,0,0,3.000000e-01,1,1,0.561,4
8,6,1,39,0,0,0,1,1,0.918,3
8,6,1,40,0,0,-3.000000e-01,0,0,1.300,2
8,7,1,1,0,1,-3.000000e-01,0,1,1.610,4
8,7,1,2,0,1,3.000000e-01,1,0,0.931,2
8,7,1,3,0,0,-6.000000e-01,0,0,0.705,1
8,7,1,4,0,0,6.000000e-01,1,1,0.601,5
8,7,1,5,0,1,3.000000e-01,1,0,0.596,2
8,7,1,6,0,1,-3.000000e-01,1,0,1.952,4
8,7,1,7,0,0,0,1,1,0.548,3
8,7,1,8,0,0,6.000000e-01,1,1,0.625,5
8,7,1,9,0,0,0,1,1,0.667,3
8,7,1,10,0,1,3.000000e-01,1,0,0.604,2
8,7,1,11,0,1,0,0,1,2.904,3
8,7,1,12,0,0,6.000000e-01,1,1,0.612,5
8,7,1,13,0,0,3.000000e-01,1,1,0.672,4
8,7,1,14,0,0,0,1,1,3.056,3
8,7,1,15,0,1,-6.000000e-01,0,1,0.999,5
8,7,1,16,0,1,6.000000e-01,1,0,0.650,1
8,7,1,17,0,1,6.000000e-01,1,0,0.707,1
8,7,1,18,0,1,0,1,0,1.330,3
8,7,1,19,0,0,3.000000e-01,1,1,0.543,4
8,7,1,20,0,1,-3.000000e-01,0,1,0.758,4
8,7,1,21,0,0,-6.000000e-01,0,0,1.091,1
8,7,1,22,0,0,-6.000000e-01,0,0,0.762,1
8,7,1,23,0,0,-3.000000e-01,1,1,2.807,2
8,7,1,24,0,1,3.000000e-01,1,0,0.905,2
8,7,1,25,0,0,3.000000e-01,1,1,0.880,4
8,7,1,26,0,0,-3.000000e-01,0,0,1.519,2
8,7,1,27,0,0,-3.000000e-01,0,0,0.910,2
8,7,1,28,0,1,-6.000000e-01,0,1,0.668,5
8,7,1,29,0,0,3.000000e-01,1,1,0.989,4
8,7,1,30,0,0,-6.000000e-01,0,0,0.592,1
8,7,1,31,0,0,-3.000000e-01,0,0,0.756,2
8,7,1,32,0,1,6.000000e-01,1,0,0.577,1
8,7,1,33,0,0,0,1,1,0.598,3
8,7,1,34,0,1,-3.000000e-01,0,1,0.753,4
8,7,1,35,0,1,-6.000000e-01,0,1,0.621,5
8,7,1,36,0,1,0,0,1,0.985,3
8,7,1,37,0,1,0,0,1,1.452,3
8,7,1,38,0,0,6.000000e-01,1,1,0.596,5
8,7,1,39,0,1,-6.000000e-01,0,1,0.656,5
8,7,1,40,0,1,6.000000e-01,1,0,0.633,1
8,8,1,1,0,1,-6.000000e-01,0,1,1.143,5
8,8,1,2,0,1,-6.000000e-01,0,1,0.989,5
8,8,1,3,0,1,-3.000000e-01,0,1,0.736,4
8,8,1,4,0,1,3.000000e-01,1,0,0.661,2
8,8,1,5,0,1,3.000000e-01,1,0,0.695,2
8,8,1,6,0,0,6.000000e-01,1,1,0.607,5
8,8,1,7,0,0,0,1,1,0.738,3
8,8,1,8,0,0,6.000000e-01,1,1,0.632,5
8,8,1,9,0,0,-3.000000e-01,1,1,0.969,2
8,8,1,10,0,0,0,1,1,0.933,3
8,8,1,11,0,0,-3.000000e-01,1,1,0.940,2
8,8,1,12,0,1,-6.000000e-01,0,1,1.505,5
8,8,1,13,0,0,-6.000000e-01,0,0,0.744,1
8,8,1,14,0,0,3.000000e-01,1,1,0.565,4
8,8,1,15,0,1,6.000000e-01,1,0,0.630,1
8,8,1,16,0,0,-6.000000e-01,0,0,0.664,1
8,8,1,17,0,1,-3.000000e-01,0,1,0.992,4
8,8,1,18,0,0,3.000000e-01,1,1,0.564,4
8,8,1,19,0,1,-6.000000e-01,0,1,0.624,5
8,8,1,20,0,1,0,1,0,1.187,3
8,8,1,21,0,0,6.000000e-01,1,1,0.566,5
8,8,1,22,0,0,-3.000000e-01,0,0,2.763,2
8,8,1,23,0,0,-6.000000e-01,0,0,0.829,1
8,8,1,24,0,0,-6.000000e-01,0,0,0.655,1
8,8,1,25,0,1,0,0,1,1.185,3
8,8,1,26,0,0,3.000000e-01,1,1,0.604,4
8,8,1,27,0,1,6.000000e-01,1,0,0.527,1
8,8,1,28,0,1,3.000000e-01,1,0,0.502,2
8,8,1,29,0,1,0,1,0,0.781,3
8,8,1,30,0,0,0,1,1,1.584,3
8,8,1,31,0,1,3.000000e-01,1,0,0.532,2
8,8,1,32,0,1,-3.000000e-01,0,1,1.154,4
8,8,1,33,0,0,3.000000e-01,1,1,0.703,4
8,8,1,34,0,1,0,1,0,0.757,3
8,8,1,35,0,1,6.000000e-01,1,0,0.642,1
8,8,1,36,0,0,-3.000000e-01,0,0,1.603,2
8,8,1,37,0,0,6.000000e-01,1,1,0.702,5
8,8,1,38,0,1,6.000000e-01,1,0,0.501,1
8,8,1,39,0,0,0,1,1,0.684,3
8,8,1,40,0,1,-3.000000e-01,0,1,1.364,4
8,9,1,1,0,1,3.000000e-01,1,0,1.237,2
8,9,1,2,0,1,-6.000000e-01,0,1,0.829,5
8,9,1,3,0,0,6.000000e-01,1,1,0.624,5
8,9,1,4,0,0,-3.000000e-01,0,0,0.722,2
8,9,1,5,0,0,6.000000e-01,1,1,0.513,5
8,9,1,6,0,0,-3.000000e-01,0,0,1.200,2
8,9,1,7,0,0,3.000000e-01,1,1,0.587,4
8,9,1,8,0,0,0,1,1,0.870,3
8,9,1,9,0,1,-3.000000e-01,1,0,2.399,4
8,9,1,10,0,0,0,1,1,2.968,3
8,9,1,11,0,0,-6.000000e-01,0,0,0.659,1
8,9,1,12,0,1,0,0,1,1.244,3
8,9,1,13,0,1,6.000000e-01,1,0,0.534,1
8,9,1,14,0,0,0,1,1,0.540,3
8,9,1,15,0,0,6.000000e-01,1,1,0.577,5
8,9,1,16,0,0,6.000000e-01,1,1,0.710,5
8,9,1,17,0,1,0,0,1,2.429,3
8,9,1,18,0,0,-6.000000e-01,0,0,0.669,1
8,9,1,19,0,1,3.000000e-01,1,0,0.583,2
8,9,1,20,0,1,3.000000e-01,1,0,0.610,2
8,9,1,21,0,1,-6.000000e-01,0,1,0.757,5
8,9,1,22,0,0,-6.000000e-01,0,0,1.611,1
8,9,1,23,0,0,-3.000000e-01,0,0,3.277,2
8,9,1,24,0,0,3.000000e-01,1,1,0.627,4
8,9,1,25,0,1,6.000000e-01,1,0,0.630,1
8,9,1,26,0,1,-3.000000e-01,1,0,1.448,4
8,9,1,27,0,1,0,1,0,0.439,3
8,9,1,28,0,0,3.000000e-01,1,1,0.594,4
8,9,1,29,0,0,-3.000000e-01,1,1,2.566,2
8,9,1,30,0,0,3.000000e-01,1,1,1.097,4
8,9,1,31,0,1,6.000000e-01,1,0,0.591,1
8,9,1,32,0,1,0,1,0,2.147,3
8,9,1,33,0,1,-6.000000e-01,0,1,0.824,5
8,9,1,34,0,1,-3.000000e-01,0,1,1.066,4
8,9,1,35,0,0,0,1,1,1.202,3
8,9,1,36,0,0,-6.000000e-01,0,0,0.749,1
8,9,1,37,0,1,6.000000e-01,1,0,0.658,1
8,9,1,38,0,1,3.000000e-01,1,0,0.563,2
8,9,1,39,0,1,-3.000000e-01,0,1,1.024,4
8,9,1,40,0,1,-6.000000e-01,0,1,1.114,5
8,10,1,1,0,1,3.000000e-01,0,1,3.027,2
8,10,1,2,0,0,0,0,0,1.195,3
8,10,1,3,0,0,6.000000e-01,1,1,0.575,5
8,10,1,4,0,1,-3.000000e-01,1,0,2.803,4
8,10,1,5,0,0,3.000000e-01,1,1,0.940,4
8,10,1,6,0,1,3.000000e-01,1,0,0.515,2
8,10,1,7,0,0,-3.000000e-01,0,0,2.281,2
8,10,1,8,0,1,0,0,1,2.007,3
8,10,1,9,0,1,-6.000000e-01,0,1,0.744,5
8,10,1,10,0,1,-6.000000e-01,0,1,0.575,5
8,10,1,11,0,1,0,0,1,1.363,3
8,10,1,12,0,0,-3.000000e-01,0,0,2.448,2
8,10,1,13,0,0,0,1,1,1.776,3
8,10,1,14,0,1,-6.000000e-01,0,1,0.827,5
8,10,1,15,0,1,6.000000e-01,1,0,0.670,1
8,10,1,16,0,1,0,1,0,4.773,3
8,10,1,17,0,1,3.000000e-01,1,0,0.407,2
8,10,1,18,0,1,-6.000000e-01,0,1,0.667,5
8,10,1,19,0,0,-6.000000e-01,0,0,0.723,1
8,10,1,20,0,0,-3.000000e-01,0,0,0.714,2
8,10,1,21,0,0,0,1,1,1.015,3
8,10,1,22,0,0,6.000000e-01,1,1,0.610,5
8,10,1,23,0,0,6.000000e-01,1,1,0.542,5
8,10,1,24,0,1,6.000000e-01,1,0,0.603,1
8,10,1,25,0,0,-6.000000e-01,0,0,0.631,1
8,10,1,26,0,1,3.000000e-01,1,0,0.512,2
8,10,1,27,0,1,-3.000000e-01,0,1,0.712,4
8,10,1,28,0,1,6.000000e-01,1,0,0.575,1
8,10,1,29,0,0,-3.000000e-01,0,0,0.811,2
8,10,1,30,0,0,0,1,1,1.046,3
8,10,1,31,0,1,-3.000000e-01,0,1,0.888,4
8,10,1,32,0,0,-6.000000e-01,0,0,0.735,1
8,10,1,33,0,0,-6.000000e-01,0,0,0.693,1
8,10,1,34,0,0,3.000000e-01,1,1,0.661,4
8,10,1,35,0,1,6.000000e-01,1,0,0.702,1
8,10,1,36,0,1,-3.000000e-01,0,1,0.861,4
8,10,1,37,0,0,3.000000e-01,1,1,0.710,4
8,10,1,38,0,0,3.000000e-01,1,1,0.669,4
8,10,1,39,0,1,0,0,1,1.509,3
8,10,1,40,0,0,6.000000e-01,1,1,0.620,5
8,11,1,1,0,1,0,0,1,1.865,3
8,11,1,2,0,1,6.000000e-01,1,0,0.665,1
8,11,1,3,0,1,-3.000000e-01,0,1,3.305,4
8,11,1,4,0,1,6.000000e-01,1,0,0.574,1
8,11,1,5,0,0,0,1,1,1.035,3
8,11,1,6,0,1,3.000000e-01,1,0,0.517,2
8,11,1,7,0,0,3.000000e-01,1,1,0.507,4
8,11,1,8,0,0,-6.000000e-01,0,0,0.554,1
8,11,1,9,0,0,-3.000000e-01,0,0,0.839,2
8,11,1,10,0,0,6.000000e-01,1,1,0.505,5
8,11,1,11,0,1,-6.000000e-01,0,1,0.800,5
8,11,1,12,0,1,-6.000000e-01,0,1,0.627,5
8,11,1,13,0,0,-6.000000e-01,0,0,0.542,1
8,11,1,14,0,0,3.000000e-01,1,1,1.132,4
8,11,1,15,0,1,3.000000e-01,1,0,0.497,2
8,11,1,16,0,1,-6.000000e-01,0,1,0.616,5
8,11,1,17,0,0,3.000000e-01,1,1,0.533,4
8,11,1,18,0,0,-6.000000e-01,0,0,0.625,1
8,11,1,19,0,0,6.000000e-01,1,1,0.426,5
8,11,1,20,0,0,3.000000e-01,1,1,0.469,4
8,11,1,21,0,0,0,1,1,1.318,3
8,11,1,22,0,1,-3.000000e-01,0,1,1.057,4
8,11,1,23,0,1,0,1,0,0.979,3
8,11,1,24,0,0,0,0,0,0.935,3
8,11,1,25,0,1,0,1,0,1.132,3
8,11,1,26,0,1,6.000000e-01,1,0,0.513,1
8,11,1,27,0,1,3.000000e-01,1,0,0.616,2
8,11,1,28,0,1,3.000000e-01,1,0,0.627,2
8,11,1,29,0,0,-3.000000e-01,1,1,0.925,2
8,11,1,30,0,1,0,1,0,0.804,3
8,11,1,31,0,0,-6.000000e-01,0,0,1.430,1
8,11,1,32,0,1,6.000000e-01,1,0,0.519,1
8,11,1,33,0,0,-3.000000e-01,0,0,1.015,2
8,11,1,34,0,1,-6.000000e-01,0,1,0.617,5
8,11,1,35,0,0,6.000000e-01,1,1,0.508,5
8,11,1,36,0,0,0,1,1,0.683,3
8,11,1,37,0,1,-3.000000e-01,0,1,1.099,4
8,11,1,38,0,0,6.000000e-01,1,1,0.641,5
8,11,1,39,0,1,-3.000000e-01,0,1,0.698,4
8,11,1,40,0,0,-3.000000e-01,0,0,1.050,2
8,12,1,1,0,0,-6.000000e-01,0,0,1.027,1
8,12,1,2,0,1,-6.000000e-01,0,1,0.622,5
8,12,1,3,0,1,0,0,1,0.968,3
8,12,1,4,0,0,3.000000e-01,1,1,0.693,4
8,12,1,5,0,1,6.000000e-01,1,0,0.708,1
8,12,1,6,0,1,0,0,1,0.811,3
8,12,1,7,0,1,3.000000e-01,1,0,0.630,2
8,12,1,8,0,1,-6.000000e-01,0,1,0.840,5
8,12,1,9,0,0,6.000000e-01,1,1,0.610,5
8,12,1,10,0,0,6.000000e-01,1,1,0.461,5
8,12,1,11,0,1,0,1,0,0.934,3
8,12,1,12,0,1,3.000000e-01,1,0,0.508,2
8,12,1,13,0,1,6.000000e-01,1,0,0.699,1
8,12,1,14,0,0,-6.000000e-01,0,0,0.666,1
8,12,1,15,0,0,-3.000000e-01,0,0,0.691,2
8,12,1,16,0,1,-3.000000e-01,0,1,0.682,4
8,12,1,17,0,0,3.000000e-01,0,0,2.690,4
8,12,1,18,0,0,0,0,0,1.096,3
8,12,1,19,0,1,3.000000e-01,1,0,1.728,2
8,12,1,20,0,0,-6.000000e-01,0,0,0.677,1
8,12,1,21,0,0,-6.000000e-01,0,0,0.614,1
8,12,1,22,0,1,-3.000000e-01,0,1,0.696,4
8,12,1,23,0,1,-3.000000e-01,0,1,0.752,4
8,12,1,24,0,1,0,1,0,2.405,3
8,12,1,25,0,0,6.000000e-01,1,1,0.527,5
8,12,1,26,0,1,6.000000e-01,1,0,0.565,1
8,12,1,27,0,0,0,1,1,0.930,3
8,12,1,28,0,0,6.000000e-01,1,1,0.559,5
8,12,1,29,0,1,6.000000e-01,1,0,0.500,1
8,12,1,30,0,0,-3.000000e-01,0,0,1.011,2
8,12,1,31,0,0,0,1,1,1.518,3
8,12,1,32,0,0,-3.000000e-01,0,0,1.835,2
8,12,1,33,0,0,3.000000e-01,1,1,0.860,4
8,12,1,34,0,0,0,1,1,2.948,3
8,12,1,35,0,0,-3.000000e-01,1,1,3.552,2
8,12,1,36,0,1,-3.000000e-01,0,1,0.931,4
8,12,1,37,0,1,-6.000000e-01,0,1,0.673,5
8,12,1,38,0,1,-6.000000e-01,0,1,0.690,5
8,12,1,39,0,0,3.000000e-01,0,0,1.009,4
8,12,1,40,0,1,3.000000e-01,1,0,0.708,2
8,13,2,1,1,0,0,1,0,1.278,3
8,13,2,2,1,1,-3.000000e-01,0,0,0.949,2
8,13,2,3,1,0,-3.000000e-01,0,1,0.722,4
8,13,2,4,1,1,-6.000000e-01,0,0,0.745,1
8,13,2,5,1,0,0,0,1,0.855,3
8,13,2,6,1,0,-6.000000e-01,0,1,0.639,5
8,13,2,7,1,0,-6.000000e-01,0,1,0.569,5
8,13,2,8,1,0,-6.000000e-01,0,1,0.566,5
8,13,2,9,1,0,6.000000e-01,1,0,0.579,1
8,13,2,10,1,1,6.000000e-01,1,1,0.479,5
8,13,2,11,1,1,6.000000e-01,1,1,0.504,5
8,13,2,12,1,1,0,0,0,1.031,3
8,13,2,13,1,1,-3.000000e-01,0,0,0.632,2
8,13,2,14,1,0,6.000000e-01,1,0,0.538,1
8,13,2,15,1,1,-6.000000e-01,0,0,0.656,1
8,13,2,16,1,1,-6.000000e-01,0,0,1.537,1
8,13,2,17,1,1,3.000000e-01,1,1,1.254,4
8,13,2,18,1,1,6.000000e-01,1,1,0.551,5
8,13,2,19,1,1,-6.000000e-01,0,0,0.612,1
8,13,2,20,1,1,3.000000e-01,0,0,0.871,4
8,13,2,21,1,0,0,0,1,0.911,3
8,13,2,22,1,0,0,0,1,0.862,3
8,13,2,23,1,0,3.000000e-01,1,0,0.583,2
8,13,2,24,1,1,6.000000e-01,1,1,0.595,5
8,13,2,25,1,1,-3.000000e-01,0,0,0.887,2
8,13,2,26,1,0,3.000000e-01,1,0,1.063,2
8,13,2,27,1,1,-3.000000e-01,0,0,0.704,2
8,13,2,28,1,0,-3.000000e-01,0,1,0.623,4
8,13,2,29,1,0,-3.000000e-01,0,1,0.617,4
8,13,2,30,1,0,-6.000000e-01,0,1,0.644,5
8,13,2,31,1,1,3.000000e-01,0,0,0.717,4
8,13,2,32,1,0,-3.000000e-01,0,1,0.652,4
8,13,2,33,1,1,0,0,0,0.669,3
8,13,2,34,1,0,6.000000e-01,1,0,0.685,1
8,13,2,35,1,1,0,0,0,0.565,3
8,13,2,36,1,0,3.000000e-01,1,0,1.522,2
8,13,2,37,1,0,3.000000e-01,1,0,0.616,2
8,13,2,38,1,1,0,1,1,1.914,3
8,13,2,39,1,1,3.000000e-01,1,1,1.368,4
8,13,2,40,1,0,6.000000e-01,1,0,0.636,1
8,14,2,1,1,0,0,0,1,2.203,3
8,14,2,2,1,1,-3.000000e-01,0,0,0.596,2
8,14,2,3,1,0,6.000000e-01,0,1,0.888,1
8,14,2,4,1,0,-3.000000e-01,0,1,0.536,4
8,14,2,5,1,1,3.000000e-01,1,1,0.534,4
8,14,2,6,1,1,0,0,0,1.235,3
8,14,2,7,1,0,3.000000e-01,1,0,0.653,2
8,14,2,8,1,0,-6.000000e-01,0,1,0.550,5
8,14,2,9,1,1,-6.000000e-01,0,0,0.587,1
8,14,2,10,1,0,-6.000000e-01,0,1,0.463,5
8,14,2,11,1,0,-6.000000e-01,0,1,0.433,5
8,14,2,12,1,0,0,0,1,0.578,3
8,14,2,13,1,1,0,0,0,0.647,3
8,14,2,14,1,1,-3.000000e-01,0,0,0.615,2
8,14,2,15,1,0,3.000000e-01,1,0,0.627,2
8,14,2,16,1,0,6.000000e-01,1,0,0.581,1
8,14,2,17,1,1,-3.000000e-01,0,0,0.680,2
8,14,2,18,1,1,0,1,1,0.801,3
8,14,2,19,1,0,3.000000e-01,1,0,0.564,2
8,14,2,20,1,1,6.000000e-01,1,1,0.552,5
8,14,2,21,1,0,3.000000e-01,1,0,0.550,2
8,14,2,22,1,0,-3.000000e-01,0,1,0.739,4
8,14,2,23,1,1,3.000000e-01,1,1,0.720,4
8,14,2,24,1,1,6.000000e-01,1,1,0.583,5
8,14,2,25,1,1,-3.000000e-01,0,0,0.739,2
8,14,2,26,1,0,-6.000000e-01,0,1,0.601,5
8,14,2,27,1,1,-6.000000e-01,0,0,0.588,1
8,14,2,28,1,1,-6.000000e-01,0,0,0.583,1
8,14,2,29,1,0,-3.000000e-01,0,1,1.131,4
8,14,2,30,1,0,6.000000e-01,1,0,0.592,1
8,14,2,31,1,0,-3.000000e-01,0,1,1.005,4
8,14,2,32,1,1,6.000000e-01,1,1,0.575,5
8,14,2,33,1,1,3.000000e-01,1,1,0.564,4
8,14,2,34,1,1,6.000000e-01,1,1,0.600,5
8,14,2,35,1,0,6.000000e-01,1,0,0.563,1
8,14,2,36,1,1,3.000000e-01,1,1,0.720,4
8,14,2,37,1,0,0,1,0,0.695,3
8,14,2,38,1,0,0,1,0,1.271,3
8,14,2,39,1,1,-6.000000e-01,0,0,0.622,1
