Subnum,nowblock,nowblocktype,nowtrial,ind_up_color,test_color,testspeed,keypress,opposite_to_ind_response,RT
4,2,2,3,1,0,0,0,1,1.116
4,2,2,4,1,1,1.000000e-01,0,0,1.61
4,2,2,5,1,1,1.000000e-01,0,0,1.02
4,2,2,6,1,0,5.000000e-02,1,0,0.855
4,2,2,7,1,0,0,0,1,0.888
4,2,2,8,1,1,1.000000e-01,0,0,0.744
4,2,2,9,1,1,0,0,0,0.957
4,2,2,10,1,0,-1.00E-01,1,0,1.138
4,2,2,11,1,0,0,0,1,0.544
4,2,2,12,1,1,0,0,0,0.798
4,2,2,13,1,0,-1.00E-01,1,0,1.081
4,2,2,14,1,1,5.000000e-02,0,0,0.4
4,2,2,15,1,0,1.000000e-01,1,0,0.364
4,2,2,16,1,0,-5.00E-02,1,0,0.44
4,2,2,17,1,1,5.000000e-02,0,0,0.242
4,2,2,18,1,1,-5.00E-02,0,0,1.133
4,2,2,19,1,0,5.000000e-02,1,0,1.258
4,2,2,20,1,1,0,0,0,1.739
4,2,2,21,1,1,-5.00E-02,0,0,0.479
4,2,2,22,1,0,1.000000e-01,1,0,0.264
4,2,2,23,1,1,-1.00E-01,0,0,0.793
4,2,2,24,1,0,-1.00E-01,0,1,1.1
4,2,2,25,1,0,-1.00E-01,1,0,0.723
4,2,2,26,1,1,-1.00E-01,0,0,0.548
4,2,2,27,1,1,-1.00E-01,1,1,0.13
4,2,2,28,1,0,5.000000e-02,1,0,0.672
4,2,2,29,1,0,5.000000e-02,1,0,0.728
4,2,2,30,1,1,-1.00E-01,0,0,0.35
4,2,2,31,1,0,1.000000e-01,1,0,0.932
4,2,2,32,1,1,0,0,0,1.178
4,2,2,33,1,0,0,1,0,0.51
4,2,2,34,1,0,-5.00E-02,1,0,0.963
4,2,2,35,1,1,1.000000e-01,0,0,0.337
4,2,2,36,1,0,1.000000e-01,0,1,0.583
4,2,2,37,1,1,-5.00E-02,0,0,0.634
4,2,2,38,1,1,-5.00E-02,0,0,0.701
4,2,2,39,1,0,-5.00E-02,1,0,0.651
4,2,2,40,1,1,5.000000e-02,0,0,0.381
4,3,2,1,1,1,-1.00E-01,0,0,1.495
4,3,2,2,1,1,-1.00E-01,0,0,0.709
4,3,2,3,1,0,-5.00E-02,1,0,0.409
4,3,2,4,1,1,5.000000e-02,0,0,0.684
4,3,2,5,1,0,5.000000e-02,1,0,0.38
4,3,2,6,1,0,-1.00E-01,1,0,0.489
4,3,2,7,1,0,0,0,1,0.52
4,3,2,8,1,0,0,1,0,1.182
4,3,2,9,1,1,0,0,0,0.675
4,3,2,10,1,1,-5.00E-02,0,0,0.443
4,3,2,11,1,1,-5.00E-02,0,0,0.371
4,3,2,12,1,1,5.000000e-02,1,1,1.793
4,3,2,13,1,0,-1.00E-01,0,1,0.652
4,3,2,14,1,1,5.000000e-02,0,0,0.493
4,3,2,15,1,0,0,1,0,0.309
4,3,2,16,1,0,5.000000e-02,0,1,1.468
4,3,2,17,1,0,-1.00E-01,1,0,0.62
4,3,2,18,1,1,1.000000e-01,1,1,0.551
4,3,2,19,1,0,-1.00E-01,1,0,0.453
4,3,2,20,1,1,1.000000e-01,1,1,0.542
4,3,2,21,1,0,-5.00E-02,1,0,2.395
4,3,2,22,1,0,-5.00E-02,1,0,0.502
4,3,2,23,1,0,-5.00E-02,1,0,0.372
4,3,2,24,1,0,1.000000e-01,1,0,0.466
4,3,2,25,1,1,-5.00E-02,0,0,0.497
4,3,2,26,1,1,-5.00E-02,1,1,0.409
4,3,2,27,1,1,0,1,1,0.309
4,3,2,28,1,1,5.000000e-02,0,0,1.013
4,3,2,29,1,0,1.000000e-01,1,0,1.48
4,3,2,30,1,1,-1.00E-01,0,0,0.591
4,3,2,31,1,1,-1.00E-01,0,0,0.491
4,3,2,32,1,0,5.000000e-02,1,0,0.411
4,3,2,33,1,0,5.000000e-02,1,0,0.518
4,3,2,34,1,1,0,0,0,0.637
4,3,2,35,1,1,1.000000e-01,0,0,0.567
4,3,2,36,1,1,0,0,0,0.619
4,3,2,37,1,1,1.000000e-01,0,0,0.381
4,3,2,38,1,0,0,0,1,0.498
4,3,2,39,1,0,1.000000e-01,0,1,0.449
4,3,2,40,1,0,1.000000e-01,1,0,0.506
4,4,2,1,1,0,0,1,0,1.373
4,4,2,2,1,0,-5.00E-02,1,0,0.769
4,4,2,3,1,0,5.000000e-02,1,0,0.534
4,4,2,4,1,1,5.000000e-02,0,0,0.763
4,4,2,5,1,1,5.000000e-02,0,0,0.383
4,4,2,6,1,1,0,0,0,0.668
4,4,2,7,1,0,-1.00E-01,1,0,0.389
4,4,2,8,1,1,5.000000e-02,0,0,0.473
4,4,2,9,1,1,0,0,0,0.37
4,4,2,10,1,1,-5.00E-02,0,0,0.51
4,4,2,11,1,0,1.000000e-01,1,0,0.349
4,4,2,12,1,0,-1.00E-01,1,0,0.451
4,4,2,13,1,0,-5.00E-02,1,0,0.668
4,4,2,14,1,1,0,0,0,0.476
4,4,2,15,1,1,-1.00E-01,0,0,0.301
4,4,2,16,1,1,-5.00E-02,0,0,0.38
4,4,2,17,1,0,-1.00E-01,1,0,0.496
4,4,2,18,1,1,1.000000e-01,0,0,1.256
4,4,2,19,1,1,1.000000e-01,0,0,1.817
4,4,2,20,1,1,1.000000e-01,0,0,0.465
4,4,2,21,1,0,1.000000e-01,1,0,0.594
4,4,2,22,1,0,5.000000e-02,1,0,0.839
4,4,2,23,1,0,-1.00E-01,1,0,0.512
4,4,2,24,1,1,5.000000e-02,0,0,0.576
4,4,2,25,1,1,-1.00E-01,0,0,0.516
4,4,2,26,1,0,-5.00E-02,1,0,0.346
4,4,2,27,1,1,-5.00E-02,0,0,0.537
4,4,2,28,1,1,0,0,0,0.933
4,4,2,29,1,0,-5.00E-02,1,0,0.524
4,4,2,30,1,0,0,0,1,0.875
4,4,2,31,1,0,1.000000e-01,1,0,0.667
4,4,2,32,1,0,5.000000e-02,1,0,0.547
4,4,2,33,1,1,-1.00E-01,0,0,0.512
4,4,2,34,1,0,0,1,0,0.408
4,4,2,35,1,1,-5.00E-02,1,1,0.419
4,4,2,36,1,0,5.000000e-02,0,1,0.598
4,4,2,37,1,0,1.000000e-01,0,1,1.473
4,4,2,38,1,0,0,1,0,0.377
4,4,2,39,1,1,-1.00E-01,0,0,1.558
4,4,2,40,1,1,1.000000e-01,0,0,0.914
4,5,1,1,0,1,1.000000e-01,1,0,1.124
4,5,1,2,0,1,5.000000e-02,1,0,0.681
4,5,1,3,0,0,1.000000e-01,0,0,0.681
4,5,1,4,0,1,-5.00E-02,0,1,0.697
4,5,1,5,0,0,5.000000e-02,1,1,0.352
4,5,1,6,0,1,-5.00E-02,0,1,0.414
4,5,1,7,0,1,5.000000e-02,0,1,0.127
4,5,1,8,0,0,0,1,1,0.455
4,5,1,9,0,1,0,1,0,0.777
4,5,1,10,0,0,-1.00E-01,0,0,0
4,5,1,11,0,1,0,1,0,0.048
4,5,1,12,0,0,0,0,0,0.954
4,5,1,13,0,0,5.000000e-02,1,1,0
4,5,1,14,0,1,1.000000e-01,0,1,0.418
4,5,1,15,0,0,5.000000e-02,1,1,0
4,5,1,16,0,1,1.000000e-01,0,1,0.287
4,5,1,17,0,1,-1.00E-01,1,0,0.591
4,5,1,18,0,0,-1.00E-01,1,1,0.411
4,5,1,19,0,0,-1.00E-01,1,1,0.414
4,5,1,20,0,0,1.000000e-01,1,1,1.281
4,5,1,21,0,0,-5.00E-02,1,1,0.393
4,5,1,22,0,1,-1.00E-01,1,0,1.686
4,5,1,23,0,0,-5.00E-02,1,1,1.453
4,5,1,24,0,0,-1.00E-01,0,0,0.861
4,5,1,25,0,1,-5.00E-02,1,0,0.462
4,5,1,26,0,0,5.000000e-02,1,1,0.472
4,5,1,27,0,0,-5.00E-02,1,1,0.399
4,5,1,28,0,0,0,1,1,1.884
4,5,1,29,0,1,0,0,1,0.466
4,5,1,30,0,0,1.000000e-01,1,1,0.499
4,5,1,31,0,1,1.000000e-01,1,0,0.514
4,5,1,32,0,0,-5.00E-02,1,1,0.568
4,5,1,33,0,1,5.000000e-02,0,1,1.149
4,5,1,34,0,1,0,1,0,0.586
4,5,1,35,0,0,1.000000e-01,1,1,0.486
4,5,1,36,0,1,5.000000e-02,1,0,0.533
4,5,1,37,0,1,-5.00E-02,0,1,0.804
4,5,1,38,0,1,-1.00E-01,1,0,0.831
4,5,1,39,0,1,-1.00E-01,1,0,0.424
4,5,1,40,0,0,0,0,0,0.442
4,6,1,1,0,0,1.000000e-01,0,0,1.107
4,6,1,2,0,0,-1.00E-01,1,1,0.178
4,6,1,3,0,1,5.000000e-02,1,0,0.775
4,6,1,4,0,1,-1.00E-01,0,1,1.049
4,6,1,5,0,1,-1.00E-01,0,1,0.979
4,6,1,6,0,0,5.000000e-02,1,1,0.208
4,6,1,7,0,1,-5.00E-02,0,1,0.476
4,6,1,8,0,0,0,1,1,0.252
4,6,1,9,0,1,-5.00E-02,0,1,0.742
4,6,1,10,0,1,0,1,0,0.923
4,6,1,11,0,1,-5.00E-02,0,1,0.369
4,6,1,12,0,0,-5.00E-02,1,1,0.438
4,6,1,13,0,1,1.000000e-01,0,1,0.496
4,6,1,14,0,1,1.000000e-01,1,0,0.35
4,6,1,15,0,0,1.000000e-01,0,0,1.1
4,6,1,16,0,0,5.000000e-02,1,1,0.379
4,6,1,17,0,1,1.000000e-01,0,1,0.304
4,6,1,18,0,0,1.000000e-01,0,0,1.16
4,6,1,19,0,0,0,1,1,0.523
4,6,1,20,0,1,1.000000e-01,0,1,0.259
4,6,1,21,0,1,5.000000e-02,1,0,0.3
4,6,1,22,0,0,-5.00E-02,0,0,0.779
4,6,1,23,0,0,-1.00E-01,0,0,1.007
4,6,1,24,0,1,-5.00E-02,1,0,0.323
4,6,1,25,0,1,5.000000e-02,1,0,0.521
4,6,1,26,0,1,0,1,0,0.44
4,6,1,27,0,1,0,1,0,0.834
4,6,1,28,0,0,1.000000e-01,0,0,1.282
4,6,1,29,0,0,-1.00E-01,1,1,0.323
4,6,1,30,0,0,5.000000e-02,1,1,1.025
4,6,1,31,0,1,-1.00E-01,0,1,0.387
4,6,1,32,0,0,-5.00E-02,1,1,0.856
4,6,1,33,0,1,-1.00E-01,1,0,0.423
4,6,1,34,0,0,-1.00E-01,1,1,0.243
4,6,1,35,0,0,0,0,0,0.333
4,6,1,36,0,1,5.000000e-02,0,1,0.979
4,6,1,37,0,1,0,1,0,0.279
4,6,1,38,0,0,5.000000e-02,1,1,0.448
4,6,1,39,0,0,0,1,1,0.417
4,6,1,40,0,0,-5.00E-02,1,1,0.419
4,7,1,1,0,1,-5.00E-02,0,1,1.682
4,7,1,2,0,1,5.000000e-02,0,1,0.489
4,7,1,3,0,0,-1.00E-01,1,1,0.361
4,7,1,4,0,0,1.000000e-01,0,0,0.478
4,7,1,5,0,1,5.000000e-02,1,0,0.463
4,7,1,6,0,1,-5.00E-02,1,0,0.479
4,7,1,7,0,0,0,1,1,0.454
4,7,1,8,0,0,1.000000e-01,1,1,0.337
4,7,1,9,0,0,0,1,1,0.303
4,7,1,10,0,1,5.000000e-02,0,1,0.39
4,7,1,11,0,1,0,0,1,0.466
4,7,1,12,0,0,1.000000e-01,1,1,0.826
4,7,1,13,0,0,5.000000e-02,1,1,0.493
4,7,1,14,0,0,0,1,1,0.293
4,7,1,15,0,1,-1.00E-01,0,1,0.757
4,7,1,16,0,1,1.000000e-01,1,0,0.306
4,7,1,17,0,1,1.000000e-01,1,0,0.713
4,7,1,18,0,1,0,1,0,0.489
4,7,1,19,0,0,5.000000e-02,0,0,2.289
4,7,1,20,0,1,-5.00E-02,0,1,0.191
4,7,1,21,0,0,-1.00E-01,0,0,0.619
4,7,1,22,0,0,-1.00E-01,1,1,0.854
4,7,1,23,0,0,-5.00E-02,0,0,0.871
4,7,1,24,0,1,5.000000e-02,0,1,0.743
4,7,1,25,0,0,5.000000e-02,1,1,1.34
4,7,1,26,0,0,-5.00E-02,1,1,0.618
4,7,1,27,0,0,-5.00E-02,1,1,0.605
4,7,1,28,0,1,-1.00E-01,0,1,0.495
4,7,1,29,0,0,5.000000e-02,1,1,0.568
4,7,1,30,0,0,-1.00E-01,1,1,0.436
4,7,1,31,0,0,-5.00E-02,1,1,0.574
4,7,1,32,0,1,1.000000e-01,0,1,0.578
4,7,1,33,0,0,0,1,1,0.535
4,7,1,34,0,1,-5.00E-02,1,0,1.104
4,7,1,35,0,1,-1.00E-01,1,0,0.75
4,7,1,36,0,1,0,1,0,0.506
4,7,1,37,0,1,0,0,1,0.298
4,7,1,38,0,0,1.000000e-01,1,1,0.321
4,7,1,39,0,1,-1.00E-01,0,1,0.471
4,7,1,40,0,1,1.000000e-01,0,1,0.385
4,8,1,1,0,1,-1.00E-01,1,0,0.578
4,8,1,2,0,1,-1.00E-01,0,1,0.975
4,8,1,3,0,1,-5.00E-02,0,1,0.979
4,8,1,4,0,1,5.000000e-02,0,1,0.68
4,8,1,5,0,1,5.000000e-02,0,1,0.736
4,8,1,6,0,0,1.000000e-01,0,0,0.757
4,8,1,7,0,0,0,1,1,0.442
4,8,1,8,0,0,1.000000e-01,0,0,0.221
4,8,1,9,0,0,-5.00E-02,1,1,0.271
4,8,1,10,0,0,0,0,0,1.175
4,8,1,11,0,0,-5.00E-02,1,1,0.179
4,8,1,12,0,1,-1.00E-01,0,1,0.489
4,8,1,13,0,0,-1.00E-01,1,1,0.481
4,8,1,14,0,0,5.000000e-02,1,1,0.591
4,8,1,15,0,1,1.000000e-01,0,1,0.589
4,8,1,16,0,0,-1.00E-01,0,0,0.744
4,8,1,17,0,1,-5.00E-02,0,1,0.294
4,8,1,18,0,0,5.000000e-02,0,0,0.973
4,8,1,19,0,1,-1.00E-01,0,1,1.178
4,8,1,20,0,1,0,1,0,0.797
4,8,1,21,0,0,1.000000e-01,1,1,1.105
4,8,1,22,0,0,-5.00E-02,0,0,0.688
4,8,1,23,0,0,-1.00E-01,0,0,0.56
4,8,1,24,0,0,-1.00E-01,0,0,0.077
4,8,1,25,0,1,0,0,1,0
4,8,1,26,0,0,5.000000e-02,1,1,0
4,8,1,27,0,1,1.000000e-01,1,0,0.332
4,8,1,28,0,1,5.000000e-02,1,0,0.594
4,8,1,29,0,1,0,1,0,0.782
4,8,1,30,0,0,0,1,1,0.473
4,8,1,31,0,1,5.000000e-02,0,1,1.226
4,8,1,32,0,1,-5.00E-02,1,0,0.819
4,8,1,33,0,0,5.000000e-02,0,0,0.646
4,8,1,34,0,1,0,0,1,0.207
4,8,1,35,0,1,1.000000e-01,1,0,0.595
4,8,1,36,0,0,-5.00E-02,0,0,0.454
4,8,1,37,0,0,1.000000e-01,1,1,0.593
4,8,1,38,0,1,1.000000e-01,1,0,0.66
4,8,1,39,0,0,0,1,1,0.614
4,8,1,40,0,1,-5.00E-02,0,1,1.128
4,9,1,1,0,1,5.000000e-02,0,1,0.274
4,9,1,2,0,1,-1.00E-01,0,1,0.274
4,9,1,3,0,0,1.000000e-01,1,1,0.578
4,9,1,4,0,0,-5.00E-02,1,1,0.448
4,9,1,5,0,0,1.000000e-01,0,0,0.113
4,9,1,6,0,0,-5.00E-02,1,1,0.464
4,9,1,7,0,0,5.000000e-02,1,1,0.368
4,9,1,8,0,0,0,1,1,0.838
4,9,1,9,0,1,-5.00E-02,1,0,0.536
4,9,1,10,0,0,0,1,1,0.749
4,9,1,11,0,0,-1.00E-01,1,1,0.186
4,9,1,12,0,1,0,0,1,0.815
4,9,1,13,0,1,1.000000e-01,1,0,0.521
4,9,1,14,0,0,0,1,1,0.36
4,9,1,15,0,0,1.000000e-01,1,1,0.413
4,9,1,16,0,0,1.000000e-01,1,1,0.832
4,9,1,17,0,1,0,0,1,0.762
4,9,1,18,0,0,-1.00E-01,1,1,0.951
4,9,1,19,0,1,5.000000e-02,0,1,0.651
4,9,1,20,0,1,5.000000e-02,0,1,0.221
4,9,1,21,0,1,-1.00E-01,0,1,0.342
4,9,1,22,0,0,-1.00E-01,1,1,0.172
4,9,1,23,0,0,-5.00E-02,1,1,0.426
4,9,1,24,0,0,5.000000e-02,1,1,0.181
4,9,1,25,0,1,1.000000e-01,0,1,0.617
4,9,1,26,0,1,-5.00E-02,0,1,1.083
4,9,1,27,0,1,0,0,1,0.603
4,9,1,28,0,0,5.000000e-02,1,1,0.332
4,9,1,29,0,0,-5.00E-02,1,1,0.435
4,9,1,30,0,0,5.000000e-02,1,1,0.486
4,9,1,31,0,1,1.000000e-01,0,1,0.156
4,9,1,32,0,1,0,1,0,0.323
4,9,1,33,0,1,-1.00E-01,0,1,0
4,9,1,34,0,1,-5.00E-02,0,1,0.229
4,9,1,35,0,0,0,1,1,0.656
4,9,1,36,0,0,-1.00E-01,0,0,0.553
4,9,1,37,0,1,1.000000e-01,1,0,0.423
4,9,1,38,0,1,5.000000e-02,0,1,0.353
4,9,1,39,0,1,-5.00E-02,0,1,0.375
4,9,1,40,0,1,-1.00E-01,0,1,0.242
4,10,1,1,0,1,5.000000e-02,0,1,1.814
4,10,1,2,0,0,0,1,1,1.496
4,10,1,3,0,0,1.000000e-01,1,1,0.791
4,10,1,4,0,1,-5.00E-02,0,1,0.577
4,10,1,5,0,0,5.000000e-02,1,1,0.439
4,10,1,6,0,1,5.000000e-02,0,1,0.825
4,10,1,7,0,0,-5.00E-02,1,1,0.372
4,10,1,8,0,1,0,0,1,0.24
4,10,1,9,0,1,-1.00E-01,0,1,0.482
4,10,1,10,0,1,-1.00E-01,0,1,0.418
4,10,1,11,0,1,0,0,1,0.445
4,10,1,12,0,0,-5.00E-02,1,1,0.183
4,10,1,13,0,0,0,1,1,0.211
4,10,1,14,0,1,-1.00E-01,0,1,0.102
4,10,1,15,0,1,1.000000e-01,0,1,0.519
4,10,1,16,0,1,0,0,1,0.405
4,10,1,17,0,1,5.000000e-02,0,1,0.416
4,10,1,18,0,1,-1.00E-01,0,1,0.475
4,10,1,19,0,0,-1.00E-01,0,0,0.339
4,10,1,20,0,0,-5.00E-02,1,1,0.521
4,10,1,21,0,0,0,1,1,0.592
4,10,1,22,0,0,1.000000e-01,1,1,1.147
4,10,1,23,0,0,1.000000e-01,0,0,0.8
4,10,1,24,0,1,1.000000e-01,1,0,0.508
4,10,1,25,0,0,-1.00E-01,1,1,0.627
4,10,1,26,0,1,5.000000e-02,0,1,0.501
4,10,1,27,0,1,-5.00E-02,1,0,0.373
4,10,1,28,0,1,1.000000e-01,1,0,0.665
4,10,1,29,0,0,-5.00E-02,1,1,0.29
4,10,1,30,0,0,0,1,1,0.658
4,10,1,31,0,1,-5.00E-02,0,1,0.299
4,10,1,32,0,0,-1.00E-01,1,1,0.434
4,10,1,33,0,0,-1.00E-01,0,0,0.396
4,10,1,34,0,0,5.000000e-02,1,1,0.392
4,10,1,35,0,1,1.000000e-01,0,1,0.644
4,10,1,36,0,1,-5.00E-02,1,0,0.485
4,10,1,37,0,0,5.000000e-02,1,1,0.39
4,10,1,38,0,0,5.000000e-02,1,1,0.665
4,10,1,39,0,1,0,1,0,0.386
4,10,1,40,0,0,1.000000e-01,1,1,0.51
4,11,1,1,0,1,0,0,1,0.746
4,11,1,2,0,1,1.000000e-01,1,0,0.398
4,11,1,3,0,1,-5.00E-02,0,1,0.227
4,11,1,4,0,1,1.000000e-01,0,1,0.308
4,11,1,5,0,0,0,1,1,0.621
4,11,1,6,0,1,5.000000e-02,0,1,0.818
4,11,1,7,0,0,5.000000e-02,1,1,1.747
4,11,1,8,0,0,-1.00E-01,1,1,0.809
4,11,1,9,0,0,-5.00E-02,1,1,0.635
4,11,1,10,0,0,1.000000e-01,0,0,0.55
4,11,1,11,0,1,-1.00E-01,1,0,0.603
4,11,1,12,0,1,-1.00E-01,0,1,0.413
4,11,1,13,0,0,-1.00E-01,1,1,0.369
4,11,1,14,0,0,5.000000e-02,1,1,1.108
4,11,1,15,0,1,5.000000e-02,0,1,0.379
4,11,1,16,0,1,-1.00E-01,0,1,0.4
4,11,1,17,0,0,5.000000e-02,1,1,0.339
4,11,1,18,0,0,-1.00E-01,1,1,0.489
4,11,1,19,0,0,1.000000e-01,1,1,0.521
4,11,1,20,0,0,5.000000e-02,1,1,0.528
4,11,1,21,0,0,0,1,1,0.445
4,11,1,22,0,1,-5.00E-02,1,0,0.368
4,11,1,23,0,1,0,1,0,0.395
4,11,1,24,0,0,0,1,1,0.336
4,11,1,25,0,1,0,1,0,0.223
4,11,1,26,0,1,1.000000e-01,0,1,1.497
4,11,1,27,0,1,5.000000e-02,0,1,0.384
4,11,1,28,0,1,5.000000e-02,0,1,0.436
4,11,1,29,0,0,-5.00E-02,1,1,0.982
4,11,1,30,0,1,0,0,1,0.969
4,11,1,31,0,0,-1.00E-01,1,1,0.446
4,11,1,32,0,1,1.000000e-01,0,1,0.64
4,11,1,33,0,0,-5.00E-02,1,1,0.321
4,11,1,34,0,1,-1.00E-01,1,0,0.856
4,11,1,35,0,0,1.000000e-01,1,1,0.513
4,11,1,36,0,0,0,1,1,0.784
4,11,1,37,0,1,-5.00E-02,1,0,0.612
4,11,1,38,0,0,1.000000e-01,1,1,0.526
4,11,1,39,0,1,-5.00E-02,1,0,0.43
4,11,1,40,0,0,-5.00E-02,1,1,0.552
4,12,1,1,0,0,-1.00E-01,0,0,1.307
4,12,1,2,0,1,-1.00E-01,0,1,0.698
4,12,1,3,0,1,0,0,1,0.409
4,12,1,4,0,0,5.000000e-02,1,1,0.532
4,12,1,5,0,1,1.000000e-01,1,0,0.778
4,12,1,6,0,1,0,0,1,0.526
4,12,1,7,0,1,5.000000e-02,1,0,0.51
4,12,1,8,0,1,-1.00E-01,0,1,0.341
4,12,1,9,0,0,1.000000e-01,1,1,0.211
4,12,1,10,0,0,1.000000e-01,1,1,0.206
4,12,1,11,0,1,0,0,1,0.194
4,12,1,12,0,1,5.000000e-02,0,1,0.71
4,12,1,13,0,1,1.000000e-01,0,1,0.333
4,12,1,14,0,0,-1.00E-01,1,1,0.514
4,12,1,15,0,0,-5.00E-02,1,1,0.57
4,12,1,16,0,1,-5.00E-02,0,1,0.67
4,12,1,17,0,0,5.000000e-02,1,1,0.278
4,12,1,18,0,0,0,1,1,0.463
4,12,1,19,0,1,5.000000e-02,1,0,0.688
4,12,1,20,0,0,-1.00E-01,1,1,0.624
4,12,1,21,0,0,-1.00E-01,0,0,0.464
4,12,1,22,0,1,-5.00E-02,0,1,0.731
4,12,1,23,0,1,-5.00E-02,0,1,0.672
4,12,1,24,0,1,0,0,1,0.425
4,12,1,25,0,0,1.000000e-01,1,1,0.355
4,12,1,26,0,1,1.000000e-01,0,1,0.793
4,12,1,27,0,0,0,1,1,0.461
4,12,1,28,0,0,1.000000e-01,1,1,0.358
4,12,1,29,0,1,1.000000e-01,1,0,0.266
4,12,1,30,0,0,-5.00E-02,1,1,0.715
4,12,1,31,0,0,0,1,1,0.73
4,12,1,32,0,0,-5.00E-02,1,1,0.424
4,12,1,33,0,0,5.000000e-02,1,1,0.411
4,12,1,34,0,0,0,1,1,0.462
4,12,1,35,0,0,-5.00E-02,1,1,0.583
4,12,1,36,0,1,-5.00E-02,0,1,0.419
4,12,1,37,0,1,-1.00E-01,0,1,0.278
4,12,1,38,0,1,-1.00E-01,0,1,0.743
4,12,1,39,0,0,5.000000e-02,1,1,0.589
4,12,1,40,0,1,5.000000e-02,0,1,0.304
4,13,2,1,1,0,0,1,0,0.943
4,13,2,2,1,1,-5.00E-02,1,1,0.709
4,13,2,3,1,0,-5.00E-02,0,1,0.338
4,13,2,4,1,1,-1.00E-01,1,1,0.952
4,13,2,5,1,0,0,0,1,1.461
4,13,2,6,1,0,-1.00E-01,0,1,0.551
4,13,2,7,1,0,-1.00E-01,0,1,0.499
4,13,2,8,1,0,-1.00E-01,1,0,0.235
4,13,2,9,1,0,1.000000e-01,0,1,0.406
4,13,2,10,1,1,1.000000e-01,1,1,0.345
4,13,2,11,1,1,1.000000e-01,0,0,0.407
4,13,2,12,1,1,0,1,1,1.034
4,13,2,13,1,1,-5.00E-02,1,1,0.692
4,13,2,14,1,0,1.000000e-01,1,0,0.275
4,13,2,15,1,1,-1.00E-01,1,1,0.34
4,13,2,16,1,1,-1.00E-01,1,1,0.65
4,13,2,17,1,1,5.000000e-02,1,1,0.556
4,13,2,18,1,1,1.000000e-01,1,1,0.521
4,13,2,19,1,1,-1.00E-01,1,1,0.375
4,13,2,20,1,1,5.000000e-02,1,1,0.428
4,13,2,21,1,0,0,0,1,1.294
4,13,2,22,1,0,0,0,1,0.846
4,13,2,23,1,0,5.000000e-02,1,0,0.584
4,13,2,24,1,1,1.000000e-01,0,0,4.067
4,13,2,25,1,1,-5.00E-02,1,1,0.369
4,13,2,26,1,0,5.000000e-02,1,0,0.478
4,13,2,27,1,1,-5.00E-02,1,1,0.463
4,13,2,28,1,0,-5.00E-02,1,0,0.44
4,13,2,29,1,0,-5.00E-02,1,0,0.489
4,13,2,30,1,0,-1.00E-01,1,0,0.369
4,13,2,31,1,1,5.000000e-02,1,1,0.358
4,13,2,32,1,0,-5.00E-02,0,1,0.54
4,13,2,33,1,1,0,1,1,0.698
4,13,2,34,1,0,1.000000e-01,0,1,0.369
4,13,2,35,1,1,0,1,1,0.254
4,13,2,36,1,0,5.000000e-02,0,1,0.303
4,13,2,37,1,0,5.000000e-02,1,0,0.47
4,13,2,38,1,1,0,0,0,0.623
4,13,2,39,1,1,5.000000e-02,1,1,0.649
4,13,2,40,1,0,1.000000e-01,0,1,0.571
4,14,2,1,1,0,0,0,1,1.907
4,14,2,2,1,1,-5.00E-02,1,1,1.041
4,14,2,3,1,0,1.000000e-01,0,1,0.554
4,14,2,4,1,0,-5.00E-02,1,0,0.67
4,14,2,5,1,1,5.000000e-02,1,1,0.52
4,14,2,6,1,1,0,1,1,0.607
4,14,2,7,1,0,5.000000e-02,1,0,0.6
4,14,2,8,1,0,-1.00E-01,1,0,0.949
4,14,2,9,1,1,-1.00E-01,1,1,0.474
4,14,2,10,1,0,-1.00E-01,1,0,0.674
4,14,2,11,1,0,-1.00E-01,1,0,1.139
4,14,2,12,1,0,0,0,1,1.721
4,14,2,13,1,1,0,1,1,0.461
4,14,2,14,1,1,-5.00E-02,1,1,0.56
4,14,2,15,1,0,5.000000e-02,0,1,0.964
4,14,2,16,1,0,1.000000e-01,1,0,0.393
4,14,2,17,1,1,-5.00E-02,1,1,0.581
4,14,2,18,1,1,0,1,1,0.521
4,14,2,19,1,0,5.000000e-02,1,0,0.392
4,14,2,20,1,1,1.000000e-01,1,1,0.372
4,14,2,21,1,0,5.000000e-02,1,0,0.424
4,14,2,22,1,0,-5.00E-02,0,1,0.627
4,14,2,23,1,1,5.000000e-02,1,1,0.557
4,14,2,24,1,1,1.000000e-01,1,1,0.258
4,14,2,25,1,1,-5.00E-02,1,1,0.58
4,14,2,26,1,0,-1.00E-01,1,0,0.464
4,14,2,27,1,1,-1.00E-01,1,1,0.521
4,14,2,28,1,1,-1.00E-01,1,1,0.303
4,14,2,29,1,0,-5.00E-02,1,0,0.399
4,14,2,30,1,0,1.000000e-01,1,0,0.394
4,14,2,31,1,0,-5.00E-02,0,1,0.438
4,14,2,32,1,1,1.000000e-01,1,1,0.416
4,14,2,33,1,1,5.000000e-02,0,0,0.49
4,14,2,34,1,1,1.000000e-01,1,1,0.266
4,14,2,35,1,0,1.000000e-01,0,1,0.563
4,14,2,36,1,1,5.000000e-02,1,1,1.248
4,14,2,37,1,0,0,1,0,0.447
4,14,2,38,1,0,0,1,0,0.61
4,14,2,39,1,1,-1.00E-01,1,1,1.013
4,14,2,40,1,1,0,1,1,0.744
4,15,2,1,1,1,1.000000e-01,1,1,1.147
4,15,2,2,1,0,-5.00E-02,0,1,0.569
